gameid,split,playoffs,date,game,playerid,side,position,player,team,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,totalgold,earnedgold,earned gpm,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
6957-9515-1-1,Spring,0,2021-02-02 09:20:58,1,200,Red,team,,Team WE,,1921,0,11,19,24,11,19,1.0,0.0,,,0.0,,,,0.3436,0.937,0.0,2.0,3.0,1.0,,,0.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,,,0.0,2.0,77543.0,2421.9573,3197.772,2998.4383,104.0,3.2483,45.0,1.4055,50.0,53865,32893.0,1027.3712,52450.0,1063.0,869.0,194.0,154.0,4.0,33.2015,16663.0,19662.0,352.0,16345.0,20404.0,365.0,318.0,-742.0,-13.0,3.0,3.0,2.0,2.0,2.0,3.0,24953.0,30281.0,562.0,26483.0,34061.0,584.0,-1530.0,-3780.0,-22.0,3.0,3.0,6.0,6.0,14.0,3.0
6957-9516-2-2,Spring,0,2021-02-02 10:17:32,2,100,Blue,team,,Team WE,,2095,0,12,18,30,12,18,0.0,0.0,,,1.0,,,,0.3437,0.8592,1.0,2.0,3.0,1.0,,,0.0,0.0,1.0,1.0,3.0,7.0,1.0,0.0,,,0.0,1.0,68140.0,1951.5036,2990.0048,2717.7279,141.0,4.0382,57.0,1.6325,62.0,58703,35956.0,1029.7661,55210.0,1116.0,886.0,230.0,174.0,12.0,31.9618,16424.0,19704.0,361.0,16284.0,19592.0,366.0,140.0,112.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,25517.0,31599.0,573.0,25539.0,32648.0,610.0,-22.0,-1049.0,-37.0,3.0,4.0,3.0,3.0,3.0,3.0
6957-9516-2-2,Spring,0,2021-02-02 10:17:32,2,200,Red,team,,Rare Atom,,2095,1,18,12,37,18,12,2.0,0.0,,,0.0,,,,0.5155,0.8592,0.0,3.0,2.0,0.0,,,1.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,,,1.0,0.0,79884.0,2287.8473,2894.8926,2939.1122,116.0,3.3222,88.0,2.5203,37.0,64477,41730.0,1195.1313,59525.0,1213.0,938.0,275.0,192.0,13.0,34.7399,16284.0,19592.0,366.0,16424.0,19704.0,361.0,-140.0,-112.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,25539.0,32648.0,610.0,25517.0,31599.0,573.0,22.0,1049.0,37.0,3.0,3.0,3.0,3.0,4.0,3.0
6958-9517-1-1,Spring,0,2021-02-02 11:31:00,1,100,Blue,team,,Victory Five,,2059,0,21,13,55,21,13,5.0,1.0,0.0,0.0,1.0,,,,0.6119,0.9908,1.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,9.0,1.0,1.0,,,0.0,2.0,71498.0,2083.4774,3259.6406,4056.3672,98.0,2.8558,44.0,1.2822,39.0,62073,39693.0,1156.6683,59325.0,,,236.0,148.0,17.0,,16219.0,18427.0,308.0,15703.0,18767.0,346.0,516.0,-340.0,-38.0,4.0,8.0,1.0,1.0,1.0,4.0,25723.0,31035.0,515.0,24508.0,30602.0,571.0,1215.0,433.0,-56.0,7.0,17.0,2.0,2.0,2.0,7.0
6958-9517-1-1,Spring,0,2021-02-02 11:31:00,1,200,Red,team,,EDward Gaming,,2059,1,13,21,28,13,21,3.0,1.0,0.0,0.0,0.0,,,,0.3788,0.9908,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,9.0,5.0,0.0,0.0,,,2.0,0.0,84606.0,2465.4492,3073.3463,3480.8451,104.0,3.0306,34.0,0.9908,42.0,65622,43242.0,1260.0874,56675.0,,,239.0,173.0,21.0,,15703.0,18767.0,346.0,16219.0,18427.0,308.0,-516.0,340.0,38.0,1.0,1.0,4.0,4.0,8.0,1.0,24508.0,30602.0,571.0,25723.0,31035.0,515.0,-1215.0,-433.0,56.0,2.0,2.0,7.0,7.0,17.0,2.0
6958-9518-2-2,Spring,0,2021-02-02 12:26:46,2,100,Blue,team,,EDward Gaming,,1376,1,21,2,52,21,2,4.0,1.0,,,1.0,,,,0.9157,1.0029,1.0,3.0,0.0,1.0,,,1.0,1.0,0.0,1.0,7.0,0.0,1.0,1.0,,,1.0,0.0,45630.0,1989.6802,2889.375,2375.5814,59.0,2.5727,25.0,1.0901,20.0,48866,33453.0,1458.7064,43675.0,822.0,630.0,192.0,119.0,12.0,35.843,17627.0,20314.0,336.0,14575.0,18192.0,324.0,3052.0,2122.0,12.0,6.0,9.0,0.0,0.0,0.0,6.0,27589.0,33444.0,572.0,21524.0,27762.0,490.0,6065.0,5682.0,82.0,8.0,15.0,0.0,0.0,0.0,8.0
6958-9518-2-2,Spring,0,2021-02-02 12:26:46,2,200,Red,team,,Victory Five,,1376,0,2,21,6,2,21,0.0,0.0,,,0.0,,,,0.0872,1.0029,0.0,0.0,3.0,0.0,,,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,,,0.0,1.0,38806.0,1692.1221,2914.186,1976.1628,53.0,2.311,13.0,0.5669,16.0,33640,18227.0,794.782,32808.0,738.0,589.0,149.0,120.0,0.0,32.1802,14575.0,18192.0,324.0,17627.0,20314.0,336.0,-3052.0,-2122.0,-12.0,0.0,0.0,6.0,6.0,9.0,0.0,21524.0,27762.0,490.0,27589.0,33444.0,572.0,-6065.0,-5682.0,-82.0,0.0,0.0,8.0,8.0,15.0,0.0
6959-9527-2-2,Spring,0,2021-02-03 10:26:05,2,100,Blue,team,,ThunderTalk Gaming,,1835,0,6,20,11,6,20,1.0,0.0,,,0.0,,,,0.1962,0.8501,0.0,0.0,4.0,1.0,,,0.0,0.0,1.0,1.0,4.0,9.0,0.0,1.0,,,0.0,1.0,34007.0,1111.9455,3109.9946,2747.1172,96.0,3.139,38.0,1.2425,42.0,50054,29959.0,979.5858,49600.0,984.0,809.0,175.0,137.0,2.0,32.1744,15638.0,17278.0,302.0,16767.0,19347.0,334.0,-1129.0,-2069.0,-32.0,2.0,3.0,3.0,3.0,4.0,2.0,24513.0,27545.0,484.0,26146.0,30680.0,523.0,-1633.0,-3135.0,-39.0,3.0,4.0,5.0,5.0,10.0,3.0
6959-9527-2-2,Spring,0,2021-02-03 10:26:05,2,200,Red,team,,eStar,,1835,1,20,6,54,20,6,3.0,2.0,,,1.0,,,,0.654,0.8501,1.0,4.0,0.0,0.0,,,1.0,1.0,0.0,0.0,9.0,4.0,1.0,0.0,,,1.0,0.0,66955.0,2189.2643,2038.5286,2883.0409,87.0,2.8447,51.0,1.6676,43.0,61380,41285.0,1349.9183,51175.0,1056.0,792.0,264.0,154.0,34.0,34.5286,16767.0,19347.0,334.0,15638.0,17278.0,302.0,1129.0,2069.0,32.0,3.0,4.0,2.0,2.0,3.0,3.0,26146.0,30680.0,523.0,24513.0,27545.0,484.0,1633.0,3135.0,39.0,5.0,10.0,3.0,3.0,4.0,5.0
6959-9530-3-3,Spring,0,2021-02-03 11:23:59,3,100,Blue,team,,eStar,,1985,0,12,17,34,12,17,0.0,0.0,,,1.0,,,,0.3627,0.8766,0.0,2.0,3.0,1.0,,,0.0,0.0,2.0,0.0,3.0,8.0,1.0,0.0,,,0.0,1.0,57991.0,1752.8766,2313.2494,2557.3602,119.0,3.597,61.0,1.8438,62.0,55600,33975.0,1026.9521,55160.0,1068.0,828.0,240.0,180.0,4.0,32.2821,15537.0,18915.0,325.0,16077.0,19506.0,349.0,-540.0,-591.0,-24.0,2.0,5.0,1.0,1.0,1.0,2.0,26379.0,31594.0,510.0,25997.0,31089.0,545.0,382.0,505.0,-35.0,8.0,21.0,3.0,3.0,4.0,8.0
6959-9530-3-3,Spring,0,2021-02-03 11:23:59,3,200,Red,team,,ThunderTalk Gaming,,1985,1,17,12,38,17,12,4.0,0.0,,,0.0,,,,0.5139,0.8766,1.0,3.0,2.0,0.0,,,1.0,2.0,0.0,1.0,8.0,3.0,0.0,1.0,,,1.0,0.0,56274.0,1700.9773,2761.7531,2277.7632,112.0,3.3854,68.0,2.0554,41.0,64560,42935.0,1297.7834,57925.0,1116.0,868.0,248.0,169.0,17.0,33.733,16077.0,19506.0,349.0,15537.0,18915.0,325.0,540.0,591.0,24.0,1.0,1.0,2.0,2.0,5.0,1.0,25997.0,31089.0,545.0,26379.0,31594.0,510.0,-382.0,-505.0,35.0,3.0,4.0,8.0,8.0,21.0,3.0
6960-9534-1-1,Spring,0,2021-02-03 12:29:00,1,100,Blue,team,,JD Gaming,,1983,1,14,9,31,14,9,0.0,0.0,,,0.0,,,,0.4236,0.6959,0.0,4.0,1.0,1.0,,,0.0,0.0,1.0,1.0,8.0,3.0,1.0,1.0,,,1.0,0.0,61506.0,1860.9985,2347.8064,2282.8139,85.0,2.5719,56.0,1.6944,33.0,61270,39665.0,1200.1513,56835.0,1200.0,899.0,301.0,155.0,69.0,36.3086,16895.0,19382.0,347.0,15528.0,18143.0,313.0,1367.0,1239.0,34.0,4.0,7.0,2.0,2.0,4.0,4.0,26239.0,31178.0,547.0,23074.0,28870.0,510.0,3165.0,2308.0,37.0,6.0,11.0,2.0,2.0,4.0,6.0
6960-9534-1-1,Spring,0,2021-02-03 12:29:00,1,200,Red,team,,Rogue Warriors,,1983,0,9,14,22,9,14,2.0,0.0,,,1.0,,,,0.2723,0.6959,1.0,1.0,4.0,0.0,,,1.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,,,0.0,1.0,44399.0,1343.3888,2505.3858,2289.41,114.0,3.4493,33.0,0.9985,42.0,55437,33832.0,1023.6611,53595.0,1054.0,863.0,191.0,134.0,4.0,31.8911,15528.0,18143.0,313.0,16895.0,19382.0,347.0,-1367.0,-1239.0,-34.0,2.0,4.0,4.0,4.0,7.0,2.0,23074.0,28870.0,510.0,26239.0,31178.0,547.0,-3165.0,-2308.0,-37.0,2.0,4.0,6.0,6.0,11.0,2.0
6960-9535-2-2,Spring,0,2021-02-03 13:24:36,2,100,Blue,team,,Rogue Warriors,,1747,0,7,16,17,7,16,1.0,0.0,,,0.0,,,,0.2404,0.7899,1.0,3.0,1.0,0.0,,,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,,,0.0,2.0,44571.0,1530.7728,3366.4568,2531.2994,93.0,3.194,44.0,1.5112,34.0,45598,26401.0,906.7315,44810.0,924.0,727.0,197.0,152.0,6.0,31.7344,15022.0,18771.0,342.0,15649.0,18942.0,365.0,-627.0,-171.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,23114.0,29570.0,534.0,26185.0,30010.0,561.0,-3071.0,-440.0,-27.0,1.0,2.0,2.0,2.0,4.0,1.0
6960-9535-2-2,Spring,0,2021-02-03 13:24:36,2,200,Red,team,,JD Gaming,,1747,1,16,7,34,16,7,1.0,0.0,,,1.0,,,,0.5495,0.7899,0.0,1.0,3.0,1.0,,,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,,,2.0,0.0,71645.0,2460.6182,2583.5718,1777.0922,110.0,3.7779,50.0,1.7172,31.0,57033,37836.0,1299.4619,51205.0,994.0,791.0,203.0,133.0,12.0,34.1385,15649.0,18942.0,365.0,15022.0,18771.0,342.0,627.0,171.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,26185.0,30010.0,561.0,23114.0,29570.0,534.0,3071.0,440.0,27.0,2.0,4.0,1.0,1.0,2.0,2.0
6961-9541-1-1,Spring,0,2021-02-04 09:16:16,1,100,Blue,team,,Invictus Gaming,,1590,1,13,3,18,13,3,1.0,0.0,,,1.0,,,,0.4906,0.6038,1.0,2.0,1.0,0.0,,,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,,,1.0,0.0,43555.0,1643.5849,1976.566,1577.3208,83.0,3.1321,42.0,1.5849,35.0,51521,33925.0,1280.1887,44400.0,941.0,713.0,228.0,136.0,38.0,35.5094,17370.0,19983.0,366.0,14885.0,18961.0,341.0,2485.0,1022.0,25.0,3.0,3.0,0.0,0.0,0.0,3.0,26443.0,31901.0,590.0,22921.0,29582.0,544.0,3522.0,2319.0,46.0,3.0,3.0,0.0,0.0,0.0,3.0
6961-9541-1-1,Spring,0,2021-02-04 09:16:16,1,200,Red,team,,Oh My God,,1590,0,3,13,8,3,13,1.0,0.0,,,0.0,,,,0.1132,0.6038,0.0,1.0,2.0,1.0,,,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,,,0.0,1.0,26357.0,994.6038,2212.2642,1375.1698,90.0,3.3962,30.0,1.1321,39.0,39347,21751.0,820.7925,37350.0,827.0,660.0,167.0,121.0,4.0,31.2075,14885.0,18961.0,341.0,17370.0,19983.0,366.0,-2485.0,-1022.0,-25.0,0.0,0.0,3.0,3.0,3.0,0.0,22921.0,29582.0,544.0,26443.0,31901.0,590.0,-3522.0,-2319.0,-46.0,0.0,0.0,3.0,3.0,3.0,0.0
6961-9544-2-2,Spring,0,2021-02-04 10:01:00,2,100,Blue,team,,Invictus Gaming,,1556,1,24,6,57,24,6,4.0,0.0,0.0,0.0,1.0,,,,0.9254,1.1568,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,,,1.0,0.0,63070.0,2432.0051,2744.4216,2784.8329,80.0,3.0848,37.0,1.4267,38.0,51519,34270.0,1321.4653,45250.0,,,173.0,79.0,52.0,,18892.0,18122.0,298.0,14966.0,16795.0,284.0,3926.0,1327.0,14.0,9.0,21.0,2.0,2.0,3.0,9.0,29778.0,28002.0,471.0,23693.0,27867.0,449.0,6085.0,135.0,22.0,11.0,26.0,5.0,5.0,10.0,12.0
6961-9544-2-2,Spring,0,2021-02-04 10:01:00,2,200,Red,team,,Oh My God,,1556,0,6,25,12,6,25,0.0,0.0,0.0,0.0,0.0,,,,0.2314,1.1568,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,,,0.0,1.0,35524.0,1369.8201,3199.9743,2329.8201,76.0,2.9306,28.0,1.0797,28.0,38568,21319.0,822.0694,36285.0,,,143.0,87.0,15.0,,14966.0,16795.0,284.0,18892.0,18122.0,298.0,-3926.0,-1327.0,-14.0,2.0,3.0,9.0,9.0,21.0,2.0,23693.0,27867.0,449.0,29778.0,28002.0,471.0,-6085.0,-135.0,-22.0,5.0,10.0,12.0,11.0,26.0,5.0
6962-9546-1-1,Spring,0,2021-02-04 11:00:45,1,100,Blue,team,,FunPlus Phoenix,,1818,1,14,6,41,14,6,3.0,1.0,,,1.0,,,,0.462,0.6601,0.0,3.0,1.0,1.0,,,1.0,2.0,0.0,1.0,10.0,1.0,1.0,1.0,,,1.0,0.0,73473.0,2424.8515,3337.9868,3045.1485,89.0,2.9373,42.0,1.3861,31.0,63597,43675.0,1441.4191,56575.0,1139.0,868.0,271.0,161.0,37.0,37.5908,18390.0,20293.0,376.0,14825.0,19213.0,338.0,3565.0,1080.0,38.0,2.0,3.0,0.0,0.0,0.0,2.0,28721.0,30906.0,578.0,23291.0,29979.0,543.0,5430.0,927.0,35.0,2.0,3.0,0.0,0.0,0.0,2.0
6962-9546-1-1,Spring,0,2021-02-04 11:00:45,1,200,Red,team,,LNG Esports,,1818,0,6,14,21,6,14,1.0,0.0,,,0.0,,,,0.198,0.6601,1.0,1.0,3.0,0.0,,,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,,,0.0,1.0,53138.0,1753.7294,3079.769,3222.4092,116.0,3.8284,38.0,1.2541,31.0,49324,29402.0,970.363,47225.0,1057.0,843.0,214.0,162.0,8.0,34.8845,14825.0,19213.0,338.0,18390.0,20293.0,376.0,-3565.0,-1080.0,-38.0,0.0,0.0,2.0,2.0,3.0,0.0,23291.0,29979.0,543.0,28721.0,30906.0,578.0,-5430.0,-927.0,-35.0,0.0,0.0,2.0,2.0,3.0,0.0
6962-9549-2-2,Spring,0,2021-02-04 11:52:52,2,100,Blue,team,,LNG Esports,,1762,0,12,19,16,12,19,1.0,0.0,,,0.0,,,,0.4086,1.0556,0.0,1.0,2.0,1.0,,,0.0,0.0,2.0,1.0,2.0,10.0,0.0,0.0,,,0.0,2.0,56188.0,1913.3258,2941.0556,2484.2111,104.0,3.5414,46.0,1.5664,38.0,50134,30784.0,1048.2633,48850.0,998.0,815.0,183.0,127.0,20.0,33.9841,17546.0,19653.0,329.0,17749.0,19730.0,347.0,-203.0,-77.0,-18.0,4.0,1.0,5.0,5.0,7.0,4.0,26746.0,32447.0,546.0,26749.0,30988.0,566.0,-3.0,1459.0,-20.0,6.0,3.0,5.0,5.0,7.0,6.0
6962-9549-2-2,Spring,0,2021-02-04 11:52:52,2,200,Red,team,,FunPlus Phoenix,,1762,1,19,12,39,19,12,3.0,2.0,,,1.0,,,,0.647,1.0556,1.0,2.0,1.0,0.0,,,1.0,2.0,0.0,0.0,10.0,2.0,1.0,1.0,,,2.0,0.0,59803.0,2036.4245,3689.9319,2754.3473,92.0,3.1328,55.0,1.8729,34.0,63667,44317.0,1509.0919,56475.0,1111.0,839.0,272.0,157.0,42.0,37.832,17749.0,19730.0,347.0,17546.0,19653.0,329.0,203.0,77.0,18.0,5.0,7.0,4.0,4.0,1.0,5.0,26749.0,30988.0,566.0,26746.0,32447.0,546.0,3.0,-1459.0,20.0,5.0,7.0,6.0,6.0,3.0,5.0
6963-9558-1-1,Spring,0,2021-02-05 09:17:19,1,100,Blue,team,,LGD Gaming,,2305,1,14,17,38,14,17,2.0,2.0,,,0.0,,,,0.3644,0.8069,0.0,2.0,4.0,0.0,,,0.0,0.0,3.0,0.0,7.0,8.0,0.0,0.0,,,1.0,2.0,83905.0,2184.0781,2540.3818,2146.7245,111.0,2.8894,61.0,1.5879,32.0,69220,44331.0,1153.9523,61500.0,1252.0,1021.0,231.0,158.0,16.0,32.59,14899.0,19096.0,333.0,15538.0,17489.0,300.0,-639.0,1607.0,33.0,0.0,0.0,2.0,2.0,3.0,0.0,23934.0,30317.0,549.0,24902.0,28579.0,495.0,-968.0,1738.0,54.0,0.0,0.0,3.0,3.0,4.0,0.0
6963-9558-1-1,Spring,0,2021-02-05 09:17:19,1,200,Red,team,,ThunderTalk Gaming,,2305,0,17,14,47,17,14,2.0,1.0,,,1.0,,,,0.4425,0.8069,1.0,4.0,2.0,1.0,,,1.0,3.0,0.0,1.0,8.0,7.0,1.0,1.0,,,2.0,1.0,65308.0,1699.9913,3340.2169,2626.3601,134.0,3.4881,57.0,1.4837,57.0,74629,49740.0,1294.7505,69705.0,1278.0,962.0,316.0,175.0,56.0,33.2668,15538.0,17489.0,300.0,14899.0,19096.0,333.0,639.0,-1607.0,-33.0,2.0,3.0,0.0,0.0,0.0,2.0,24902.0,28579.0,495.0,23934.0,30317.0,549.0,968.0,-1738.0,-54.0,3.0,4.0,0.0,0.0,0.0,3.0
6963-9562-2-2,Spring,0,2021-02-05 10:15:30,2,100,Blue,team,,ThunderTalk Gaming,,1992,0,10,16,27,10,16,0.0,0.0,,,1.0,,,,0.3012,0.7831,0.0,1.0,4.0,1.0,,,0.0,0.0,2.0,1.0,4.0,11.0,0.0,1.0,,,0.0,3.0,63490.0,1912.3494,3107.1687,2850.753,117.0,3.5241,50.0,1.506,52.0,56598,34902.0,1051.2651,56383.0,1070.0,822.0,248.0,165.0,24.0,32.2289,17294.0,17539.0,293.0,17021.0,19011.0,334.0,273.0,-1472.0,-41.0,4.0,7.0,3.0,3.0,4.0,4.0,25975.0,27806.0,469.0,25993.0,29169.0,509.0,-18.0,-1363.0,-40.0,6.0,12.0,5.0,5.0,6.0,6.0
6963-9562-2-2,Spring,0,2021-02-05 10:15:30,2,200,Red,team,,LGD Gaming,,1992,1,16,10,30,16,10,0.0,0.0,,,0.0,,,,0.4819,0.7831,1.0,4.0,1.0,0.0,,,1.0,2.0,0.0,0.0,11.0,4.0,1.0,0.0,,,3.0,0.0,71845.0,2164.006,2748.8253,2484.3373,114.0,3.4337,53.0,1.5964,43.0,62110,40414.0,1217.2892,56200.0,1010.0,785.0,225.0,139.0,26.0,30.4217,17021.0,19011.0,334.0,17294.0,17539.0,293.0,-273.0,1472.0,41.0,3.0,4.0,4.0,4.0,7.0,3.0,25993.0,29169.0,509.0,25975.0,27806.0,469.0,18.0,1363.0,40.0,5.0,6.0,6.0,6.0,12.0,5.0
6964-9565-1-1,Spring,0,2021-02-05 11:24:47,1,100,Blue,team,,EDward Gaming,,1892,1,17,6,37,17,6,1.0,1.0,,,1.0,,,,0.5391,0.7294,1.0,5.0,0.0,1.0,,,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,,,3.0,0.0,59635.0,1891.1734,2476.3953,2144.0486,107.0,3.3932,58.0,1.8393,44.0,64642,43966.0,1394.2706,59385.0,1134.0,884.0,250.0,165.0,25.0,35.9619,16063.0,19321.0,340.0,15395.0,19316.0,350.0,668.0,5.0,-10.0,2.0,4.0,0.0,0.0,0.0,2.0,26292.0,32412.0,555.0,23594.0,30772.0,565.0,2698.0,1640.0,-10.0,5.0,8.0,0.0,0.0,0.0,5.0
6964-9565-1-1,Spring,0,2021-02-05 11:24:47,1,200,Red,team,,Suning,,1892,0,6,17,9,6,17,1.0,0.0,,,0.0,,,,0.1903,0.7294,0.0,0.0,5.0,0.0,,,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,,,0.0,3.0,46442.0,1472.7907,2595.6025,2276.3214,115.0,3.6469,47.0,1.4905,47.0,51841,31165.0,988.3192,49075.0,1110.0,871.0,239.0,177.0,4.0,35.2008,15395.0,19316.0,350.0,16063.0,19321.0,340.0,-668.0,-5.0,10.0,0.0,0.0,2.0,2.0,4.0,0.0,23594.0,30772.0,565.0,26292.0,32412.0,555.0,-2698.0,-1640.0,10.0,0.0,0.0,5.0,5.0,8.0,0.0
6964-9567-2-2,Spring,0,2021-02-05 12:18:45,2,100,Blue,team,,EDward Gaming,,1743,1,12,10,32,12,10,1.0,1.0,,,1.0,,,,0.4131,0.7573,1.0,4.0,0.0,0.0,,,1.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0,,,1.0,0.0,67390.0,2319.7935,3189.432,2915.8003,86.0,2.9604,47.0,1.6179,41.0,52003,32846.0,1130.6713,47560.0,922.0,710.0,212.0,133.0,24.0,31.7384,15769.0,17302.0,306.0,16027.0,17904.0,326.0,-258.0,-602.0,-20.0,3.0,8.0,3.0,3.0,5.0,3.0,25651.0,29438.0,536.0,24533.0,28514.0,512.0,1118.0,924.0,24.0,4.0,9.0,4.0,4.0,7.0,4.0
6964-9567-2-2,Spring,0,2021-02-05 12:18:45,2,200,Red,team,,Suning,,1743,0,10,12,23,10,12,0.0,0.0,,,0.0,,,,0.3442,0.7573,0.0,0.0,4.0,1.0,,,0.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0,,,0.0,1.0,64978.0,2236.7642,3071.704,2894.6299,110.0,3.7866,37.0,1.2737,46.0,47174,28017.0,964.4406,45575.0,892.0,705.0,187.0,129.0,12.0,30.7057,16027.0,17904.0,326.0,15769.0,17302.0,306.0,258.0,602.0,20.0,3.0,5.0,3.0,3.0,8.0,3.0,24533.0,28514.0,512.0,25651.0,29438.0,536.0,-1118.0,-924.0,-24.0,4.0,7.0,4.0,4.0,9.0,4.0
6965-9571-1-1,Spring,0,2021-02-06 07:18:16,1,100,Blue,team,,Bilibili Gaming,,1662,1,16,5,35,16,5,1.0,1.0,,,0.0,,,,0.5776,0.7581,0.0,3.0,1.0,1.0,,,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,,,1.0,0.0,51250.0,1850.1805,2879.4585,2958.6282,87.0,3.1408,56.0,2.0217,38.0,52688,34358.0,1240.361,46475.0,960.0,743.0,217.0,144.0,15.0,34.657,15759.0,18962.0,347.0,15976.0,19400.0,354.0,-217.0,-438.0,-7.0,1.0,2.0,1.0,1.0,2.0,1.0,26331.0,31671.0,531.0,23685.0,29767.0,536.0,2646.0,1904.0,-5.0,6.0,17.0,2.0,2.0,3.0,6.0
6965-9571-1-1,Spring,0,2021-02-06 07:18:16,1,200,Red,team,,Oh My God,,1662,0,5,16,9,5,16,0.0,0.0,,,1.0,,,,0.1805,0.7581,1.0,1.0,3.0,0.0,,,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,,,0.0,1.0,45001.0,1624.5848,2438.3032,2166.7509,104.0,3.7545,35.0,1.2635,40.0,43847,25517.0,921.1913,42248.0,935.0,748.0,187.0,145.0,1.0,33.7545,15976.0,19400.0,354.0,15759.0,18962.0,347.0,217.0,438.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,23685.0,29767.0,536.0,26331.0,31671.0,531.0,-2646.0,-1904.0,5.0,2.0,3.0,6.0,6.0,17.0,2.0
6965-9573-2-2,Spring,0,2021-02-06 08:07:27,2,100,Blue,team,,Oh My God,,2182,1,18,6,42,18,6,2.0,0.0,,,1.0,,,,0.495,0.6599,1.0,5.0,1.0,1.0,,,1.0,2.0,0.0,0.0,10.0,4.0,1.0,1.0,,,2.0,0.0,59136.0,1626.1045,2434.2071,2487.1677,109.0,2.9973,61.0,1.6774,41.0,72075,48441.0,1332.0165,64425.0,1246.0,941.0,305.0,180.0,26.0,34.2621,16749.0,19968.0,330.0,15383.0,18734.0,338.0,1366.0,1234.0,-8.0,4.0,5.0,1.0,1.0,0.0,4.0,26998.0,32959.0,560.0,24390.0,31042.0,561.0,2608.0,1917.0,-1.0,7.0,10.0,2.0,2.0,2.0,7.0
6965-9573-2-2,Spring,0,2021-02-06 08:07:27,2,200,Red,team,,Bilibili Gaming,,2182,0,6,18,14,6,18,0.0,0.0,,,0.0,,,,0.165,0.6599,0.0,1.0,5.0,0.0,,,0.0,0.0,2.0,1.0,4.0,10.0,0.0,0.0,,,0.0,2.0,60935.0,1675.5729,2542.9056,1881.3382,137.0,3.7672,47.0,1.2924,53.0,60009,36375.0,1000.2291,58135.0,1222.0,1014.0,208.0,175.0,4.0,33.6022,15383.0,18734.0,338.0,16749.0,19968.0,330.0,-1366.0,-1234.0,8.0,1.0,0.0,4.0,4.0,5.0,1.0,24390.0,31042.0,561.0,26998.0,32959.0,560.0,-2608.0,-1917.0,1.0,2.0,2.0,7.0,7.0,10.0,2.0
6965-9576-3-3,Spring,0,2021-02-06 09:03:46,3,100,Blue,team,,Bilibili Gaming,,1966,0,8,29,17,8,29,0.0,0.0,,,0.0,,,,0.2442,1.1292,0.0,0.0,5.0,1.0,,,0.0,0.0,2.0,0.0,3.0,8.0,0.0,0.0,,,0.0,1.0,63711.0,1944.3845,2759.939,2618.5758,103.0,3.1434,41.0,1.2513,36.0,54132,32701.0,997.9959,52800.0,1053.0,811.0,242.0,188.0,13.0,32.1363,15521.0,17470.0,311.0,16783.0,17884.0,305.0,-1262.0,-414.0,6.0,2.0,3.0,6.0,6.0,9.0,2.0,24385.0,28313.0,501.0,27626.0,30567.0,532.0,-3241.0,-2254.0,-31.0,3.0,6.0,11.0,11.0,19.0,3.0
