gameid,split,playoffs,date,game,playerid,side,position,player,team,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,totalgold,earnedgold,earned gpm,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
7367-9971-2-2,Spring,0,2021-03-27 10:14:24,2,10,Red,sup,COLD,Oh My God,Gragas,1899,0,1,6,7,12,16,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.3791,0.8847,,,,,,,,,,,,,,,,,,,6742.0,213.0174,655.7346,454.6603,50.0,1.5798,7.0,0.2212,17.0,7116,2966.0,93.7125,7525.0,34.0,34.0,0.0,0.0,0.0,1.0742,2325.0,2458.0,18.0,2562.0,2260.0,4.0,-237.0,198.0,14.0,0.0,3.0,2.0,0.0,3.0,2.0,3263.0,3564.0,23.0,3895.0,3471.0,9.0,-632.0,93.0,14.0,0.0,4.0,3.0,0.0,6.0,3.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,1,Blue,top,Chelizi,ThunderTalk Gaming,Renekton,2139,1,3,4,11,19,6,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.533,0.7013,,,,,,,,,,,,,,,,,,,14871.0,417.1388,1095.007,702.5526,14.0,0.3927,4.0,0.1122,6.0,13004,8365.0,234.6424,12110.0,234.0,204.0,30.0,18.0,4.0,6.5638,3211.0,4403.0,86.0,2836.0,4249.0,62.0,375.0,154.0,24.0,0.0,1.0,0.0,0.0,1.0,1.0,4790.0,6535.0,122.0,4181.0,6255.0,95.0,609.0,280.0,27.0,0.0,3.0,2.0,0.0,2.0,3.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,2,Blue,jng,Xiaopeng,ThunderTalk Gaming,Olaf,2139,1,5,0,10,19,6,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.533,0.7013,,,,,,,,,,,,,,,,,,,16153.0,453.0996,881.0379,972.0898,13.0,0.3647,21.0,0.5891,15.0,14106,9467.0,265.554,13675.0,255.0,57.0,198.0,131.0,18.0,7.1529,3237.0,3734.0,74.0,3718.0,3629.0,64.0,-481.0,105.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,5241.0,5734.0,108.0,5122.0,5662.0,98.0,119.0,72.0,10.0,1.0,2.0,0.0,2.0,1.0,0.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,3,Blue,mid,Twila,ThunderTalk Gaming,Azir,2139,1,7,2,7,19,6,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.533,0.7013,,,,,,,,,,,,,,,,,,,25663.0,719.8597,422.4404,325.7504,15.0,0.4208,14.0,0.3927,3.0,16840,12201.0,342.244,15275.0,328.0,291.0,37.0,20.0,6.0,9.2006,3368.0,4061.0,77.0,3496.0,4275.0,84.0,-128.0,-214.0,-7.0,1.0,0.0,2.0,0.0,2.0,0.0,5100.0,6468.0,118.0,5562.0,6785.0,138.0,-462.0,-317.0,-20.0,1.0,2.0,2.0,1.0,2.0,0.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,4,Blue,bot,SamD,ThunderTalk Gaming,Xayah,2139,1,4,0,12,19,6,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.533,0.7013,,,,,,,,,,,,,,,,,,,21649.0,607.2651,452.2861,181.4586,19.0,0.533,19.0,0.533,8.0,18483,13844.0,388.331,16000.0,416.0,350.0,66.0,33.0,10.0,11.669,3568.0,3677.0,98.0,3304.0,3484.0,86.0,264.0,193.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,6055.0,5708.0,143.0,5159.0,6141.0,132.0,896.0,-433.0,11.0,1.0,2.0,0.0,1.0,2.0,0.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,5,Blue,sup,Teeen,ThunderTalk Gaming,Braum,2139,1,0,0,15,19,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.533,0.7013,,,,,,,,,,,,,,,,,,,8828.0,247.6297,474.418,476.7461,66.0,1.8513,8.0,0.2244,21.0,8927,4288.0,120.2805,8325.0,32.0,32.0,0.0,0.0,0.0,0.8976,2300.0,2871.0,16.0,2116.0,2598.0,15.0,184.0,273.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3869.0,4267.0,24.0,3147.0,3592.0,19.0,722.0,675.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,6,Red,top,New,Oh My God,Sion,2139,0,1,8,3,6,19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1683,0.7013,,,,,,,,,,,,,,,,,,,15265.0,428.1907,963.338,1569.5652,13.0,0.3647,2.0,0.0561,3.0,9446,4807.0,134.8387,9575.0,196.0,196.0,0.0,0.0,0.0,5.4979,2836.0,4249.0,62.0,3211.0,4403.0,86.0,-375.0,-154.0,-24.0,0.0,1.0,1.0,0.0,1.0,0.0,4181.0,6255.0,95.0,4790.0,6535.0,122.0,-609.0,-280.0,-27.0,0.0,2.0,3.0,0.0,3.0,2.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,7,Red,jng,Aki,Oh My God,Hecarim,2139,0,2,2,2,6,19,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.1683,0.7013,,,,,,,,,,,,,,,,,,,7504.0,210.4909,921.8233,835.7363,7.0,0.1964,19.0,0.533,9.0,10090,5451.0,152.9032,9500.0,196.0,27.0,169.0,130.0,0.0,5.4979,3718.0,3629.0,64.0,3237.0,3734.0,74.0,481.0,-105.0,-10.0,2.0,0.0,0.0,0.0,1.0,0.0,5122.0,5662.0,98.0,5241.0,5734.0,108.0,-119.0,-72.0,-10.0,2.0,1.0,0.0,1.0,2.0,0.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,8,Red,mid,Wuming,Oh My God,Corki,2139,0,1,3,3,6,19,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.1683,0.7013,,,,,,,,,,,,,,,,,,,29759.0,834.7546,495.5119,393.8008,21.0,0.5891,12.0,0.3366,10.0,13374,8735.0,245.021,13535.0,330.0,314.0,16.0,13.0,0.0,9.2567,3496.0,4275.0,84.0,3368.0,4061.0,77.0,128.0,214.0,7.0,0.0,2.0,0.0,1.0,0.0,2.0,5562.0,6785.0,138.0,5100.0,6468.0,118.0,462.0,317.0,20.0,1.0,2.0,0.0,1.0,2.0,2.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,9,Red,bot,Eric,Oh My God,Kai'Sa,2139,0,2,3,3,6,19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1683,0.7013,,,,,,,,,,,,,,,,,,,16298.0,457.1669,567.3492,344.0673,38.0,1.0659,21.0,0.5891,8.0,15377,10738.0,301.2062,14850.0,396.0,379.0,17.0,17.0,0.0,11.108,3304.0,3484.0,86.0,3568.0,3677.0,98.0,-264.0,-193.0,-12.0,0.0,1.0,0.0,0.0,1.0,0.0,5159.0,6141.0,132.0,6055.0,5708.0,143.0,-896.0,433.0,-11.0,1.0,2.0,0.0,1.0,2.0,0.0
7367-9972-3-3,Spring,0,2021-03-27 11:05:31,3,10,Red,sup,COLD,Oh My God,Gragas,2139,0,0,3,4,6,19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1683,0.7013,,,,,,,,,,,,,,,,,,,7047.0,197.6718,456.9705,412.5947,48.0,1.3464,7.0,0.1964,19.0,6849,2210.0,61.9916,6625.0,36.0,36.0,0.0,0.0,0.0,1.0098,2116.0,2598.0,15.0,2300.0,2871.0,16.0,-184.0,-273.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,3147.0,3592.0,19.0,3869.0,4267.0,24.0,-722.0,-675.0,-5.0,0.0,2.0,0.0,0.0,2.0,0.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,1,Blue,top,Breathe,Team WE,Gnar,2304,0,4,4,7,14,22,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3646,0.9375,,,,,,,,,,,,,,,,,,,16083.0,418.8281,828.3594,926.4063,18.0,0.4688,9.0,0.2344,6.0,15610,10634.0,276.9271,15150.0,288.0,276.0,12.0,7.0,0.0,7.5,3468.0,4854.0,88.0,3276.0,4829.0,90.0,192.0,25.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,5128.0,7150.0,129.0,5593.0,7543.0,135.0,-465.0,-393.0,-6.0,0.0,0.0,1.0,1.0,1.0,0.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,2,Blue,jng,beishang,Team WE,Udyr,2304,0,2,6,5,14,22,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.3646,0.9375,,,,,,,,,,,,,,,,,,,8392.0,218.5417,1121.7708,941.276,11.0,0.2865,21.0,0.5469,12.0,10715,5739.0,149.4531,10550.0,193.0,47.0,146.0,105.0,5.0,5.026,3210.0,3560.0,72.0,3549.0,4203.0,80.0,-339.0,-643.0,-8.0,0.0,0.0,1.0,0.0,1.0,0.0,4897.0,5730.0,109.0,5535.0,6736.0,123.0,-638.0,-1006.0,-14.0,1.0,0.0,2.0,0.0,2.0,0.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,3,Blue,mid,Shanks,Team WE,Azir,2304,0,3,5,4,14,22,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3646,0.9375,,,,,,,,,,,,,,,,,,,26669.0,694.5052,602.3698,373.3333,19.0,0.4948,11.0,0.2865,7.0,14583,9607.0,250.1823,14275.0,339.0,316.0,23.0,18.0,0.0,8.8281,3364.0,4849.0,94.0,4019.0,4964.0,91.0,-655.0,-115.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5325.0,7715.0,156.0,6723.0,8450.0,146.0,-1398.0,-735.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,4,Blue,bot,Elk,Team WE,Kai'Sa,2304,0,4,4,5,14,22,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3646,0.9375,,,,,,,,,,,,,,,,,,,20201.0,526.0677,570.0521,421.6927,28.0,0.7292,11.0,0.2865,6.0,17089,12113.0,315.4427,17000.0,393.0,354.0,39.0,31.0,2.0,10.2344,3073.0,2895.0,78.0,3672.0,3133.0,97.0,-599.0,-238.0,-19.0,0.0,0.0,1.0,0.0,1.0,0.0,4901.0,5035.0,129.0,5436.0,5275.0,149.0,-535.0,-240.0,-20.0,0.0,1.0,1.0,0.0,1.0,1.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,5,Blue,sup,Missing,Team WE,Alistar,2304,0,1,3,10,14,22,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3646,0.9375,,,,,,,,,,,,,,,,,,,7464.0,194.375,737.1875,663.776,67.0,1.7448,7.0,0.1823,15.0,8856,3880.0,101.0417,8825.0,44.0,40.0,4.0,0.0,0.0,1.1458,2086.0,2842.0,19.0,2235.0,2796.0,15.0,-149.0,46.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3287.0,4157.0,28.0,3748.0,4697.0,29.0,-461.0,-540.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,6,Red,top,369,Top Esports,Jayce,2304,1,8,3,9,22,14,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.5729,0.9375,,,,,,,,,,,,,,,,,,,35288.0,918.9583,469.6615,367.9427,15.0,0.3906,11.0,0.2865,6.0,16319,11343.0,295.3906,15350.0,279.0,244.0,35.0,8.0,19.0,7.2656,3276.0,4829.0,90.0,3468.0,4854.0,88.0,-192.0,-25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,7543.0,135.0,5128.0,7150.0,129.0,465.0,393.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,7,Red,jng,Karsa,Top Esports,Lillia,2304,1,4,3,9,22,14,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5729,0.9375,,,,,,,,,,,,,,,,,,,16505.0,429.8177,928.776,551.0677,28.0,0.7292,8.0,0.2083,13.0,14241,9265.0,241.276,13275.0,270.0,55.0,215.0,146.0,26.0,7.0313,3549.0,4203.0,80.0,3210.0,3560.0,72.0,339.0,643.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,5535.0,6736.0,123.0,4897.0,5730.0,109.0,638.0,1006.0,14.0,0.0,2.0,0.0,1.0,0.0,2.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,8,Red,mid,knight,Top Esports,Renekton,2304,1,6,1,10,22,14,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.5729,0.9375,,,,,,,,,,,,,,,,,,,22381.0,582.8385,947.8385,1043.0729,5.0,0.1302,28.0,0.7292,3.0,17663,12687.0,330.3906,17575.0,336.0,303.0,33.0,10.0,1.0,8.75,4019.0,4964.0,91.0,3364.0,4849.0,94.0,655.0,115.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,6723.0,8450.0,146.0,5325.0,7715.0,156.0,1398.0,735.0,-10.0,3.0,0.0,0.0,0.0,0.0,1.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,9,Red,bot,JackeyLove,Top Esports,Jinx,2304,1,3,4,9,22,14,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5729,0.9375,,,,,,,,,,,,,,,,,,,32337.0,842.1094,457.7604,237.7865,16.0,0.4167,19.0,0.4948,7.0,16371,11395.0,296.7448,14775.0,358.0,316.0,42.0,24.0,14.0,9.3229,3672.0,3133.0,97.0,3073.0,2895.0,78.0,599.0,238.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,5436.0,5275.0,149.0,4901.0,5035.0,129.0,535.0,240.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0
7368-9973-1-1,Spring,0,2021-03-27 11:18:49,1,10,Red,sup,Zhuo,Top Esports,Tahm Kench,2304,1,1,3,14,22,14,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5729,0.9375,,,,,,,,,,,,,,,,,,,6749.0,175.7552,523.3333,700.0781,59.0,1.5365,16.0,0.4167,17.0,9123,4147.0,107.9948,8475.0,47.0,43.0,4.0,0.0,0.0,1.224,2235.0,2796.0,15.0,2086.0,2842.0,19.0,149.0,-46.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,3748.0,4697.0,29.0,3287.0,4157.0,28.0,461.0,540.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,1,Blue,top,Breathe,Team WE,Aatrox,1499,0,0,5,0,4,21,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1601,1.0007,,,,,,,,,,,,,,,,,,,9980.0,399.4663,1042.6551,520.6271,6.0,0.2402,2.0,0.0801,4.0,8134,4800.0,192.1281,7650.0,186.0,174.0,12.0,5.0,0.0,7.445,3189.0,4660.0,82.0,3293.0,4638.0,77.0,-104.0,22.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5294.0,7068.0,117.0,5039.0,6891.0,110.0,255.0,177.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,2,Blue,jng,beishang,Team WE,Udyr,1499,0,0,4,3,4,21,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.1601,1.0007,,,,,,,,,,,,,,,,,,,2772.0,110.954,781.7211,503.7759,7.0,0.2802,7.0,0.2802,7.0,7714,4380.0,175.3169,6675.0,154.0,31.0,123.0,82.0,12.0,6.1641,3051.0,3120.0,58.0,3310.0,3626.0,61.0,-259.0,-506.0,-3.0,0.0,2.0,1.0,1.0,2.0,1.0,5009.0,4883.0,94.0,5035.0,5631.0,89.0,-26.0,-748.0,5.0,0.0,2.0,1.0,2.0,3.0,1.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,3,Blue,mid,Shanks,Team WE,Viktor,1499,0,1,4,1,4,21,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.1601,1.0007,,,,,,,,,,,,,,,,,,,12882.0,515.6237,486.2041,306.2442,12.0,0.4803,2.0,0.0801,4.0,8141,4807.0,192.4083,8100.0,207.0,199.0,8.0,8.0,0.0,8.2855,3487.0,4359.0,85.0,4018.0,4744.0,91.0,-531.0,-385.0,-6.0,1.0,1.0,1.0,2.0,1.0,0.0,5514.0,7321.0,148.0,6028.0,7742.0,145.0,-514.0,-421.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,4,Blue,bot,Elk,Team WE,Aphelios,1499,0,3,4,1,4,21,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.1601,1.0007,,,,,,,,,,,,,,,,,,,12957.0,518.6258,434.4496,281.988,11.0,0.4403,5.0,0.2001,5.0,9651,6317.0,252.8486,9325.0,203.0,196.0,7.0,7.0,0.0,8.1254,3429.0,2901.0,70.0,3681.0,3644.0,95.0,-252.0,-743.0,-25.0,1.0,1.0,0.0,0.0,3.0,0.0,5417.0,4793.0,119.0,6433.0,6184.0,160.0,-1016.0,-1391.0,-41.0,1.0,1.0,1.0,1.0,3.0,0.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,5,Blue,sup,Missing,Team WE,Alistar,1499,0,0,4,3,4,21,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.1601,1.0007,,,,,,,,,,,,,,,,,,,2702.0,108.1521,641.3476,455.2635,39.0,1.561,6.0,0.2402,10.0,5121,1787.0,71.5277,5000.0,35.0,35.0,0.0,0.0,0.0,1.4009,2274.0,2507.0,17.0,2301.0,2965.0,18.0,-27.0,-458.0,-1.0,0.0,2.0,1.0,0.0,2.0,1.0,3509.0,4153.0,31.0,3580.0,4829.0,31.0,-71.0,-676.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,6,Red,top,369,Top Esports,Camille,1499,1,3,0,5,21,4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8406,1.0007,,,,,,,,,,,,,,,,,,,12385.0,495.7305,636.1441,614.6498,12.0,0.4803,4.0,0.1601,6.0,10934,7600.0,304.2028,9900.0,216.0,202.0,14.0,0.0,10.0,8.6458,3293.0,4638.0,77.0,3189.0,4660.0,82.0,104.0,-22.0,-5.0,1.0,0.0,0.0,0.0,0.0,1.0,5039.0,6891.0,110.0,5294.0,7068.0,117.0,-255.0,-177.0,-7.0,1.0,1.0,0.0,0.0,0.0,2.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,7,Red,jng,Karsa,Top Esports,Olaf,1499,1,3,1,8,21,4,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.8406,1.0007,,,,,,,,,,,,,,,,,,,5403.0,216.2642,920.3336,659.96,8.0,0.3202,7.0,0.2802,7.0,9371,6037.0,241.6411,8775.0,163.0,22.0,141.0,79.0,17.0,6.5243,3310.0,3626.0,61.0,3051.0,3120.0,58.0,259.0,506.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,5035.0,5631.0,89.0,5009.0,4883.0,94.0,26.0,748.0,-5.0,2.0,3.0,1.0,0.0,2.0,1.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,8,Red,mid,knight,Top Esports,Orianna,1499,1,5,2,11,21,4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8406,1.0007,,,,,,,,,,,,,,,,,,,14567.0,583.0687,394.1027,305.8839,7.0,0.2802,5.0,0.2001,2.0,11220,7886.0,315.6504,11300.0,224.0,193.0,31.0,24.0,4.0,8.966,4018.0,4744.0,91.0,3487.0,4359.0,85.0,531.0,385.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,6028.0,7742.0,145.0,5514.0,7321.0,148.0,514.0,421.0,-3.0,2.0,2.0,0.0,1.0,1.0,1.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,9,Red,bot,JackeyLove,Top Esports,Jinx,1499,1,10,0,7,21,4,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.8406,1.0007,,,,,,,,,,,,,,,,,,,31481.0,1260.0801,517.1047,283.469,6.0,0.2402,11.0,0.4403,1.0,13808,10474.0,419.2395,12375.0,261.0,240.0,21.0,16.0,1.0,10.447,3681.0,3644.0,95.0,3429.0,2901.0,70.0,252.0,743.0,25.0,0.0,3.0,0.0,1.0,1.0,0.0,6433.0,6184.0,160.0,5417.0,4793.0,119.0,1016.0,1391.0,41.0,1.0,3.0,0.0,1.0,1.0,1.0
7368-9974-2-2,Spring,0,2021-03-27 12:17:22,2,10,Red,sup,Zhuo,Top Esports,Tahm Kench,1499,1,0,1,12,21,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8406,1.0007,,,,,,,,,,,,,,,,,,,3885.0,155.5037,373.9693,474.8366,32.0,1.2809,8.0,0.3202,12.0,6953,3619.0,144.8566,6050.0,40.0,40.0,0.0,0.0,0.0,1.6011,2301.0,2965.0,18.0,2274.0,2507.0,17.0,27.0,458.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,3580.0,4829.0,31.0,3509.0,4153.0,31.0,71.0,676.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,1,Blue,top,fearness,LGD Gaming,Ornn,2389,0,1,2,9,10,10,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.2512,0.5023,,,,,,,,,,,,,,,,,,,14277.0,358.5684,713.897,1170.3893,10.0,0.2512,7.0,0.1758,4.0,12807,7658.0,192.3315,12950.0,268.0,261.0,7.0,7.0,0.0,6.7308,3060.0,4982.0,77.0,3628.0,5047.0,99.0,-568.0,-65.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,4965.0,8192.0,133.0,5574.0,7659.0,153.0,-609.0,533.0,-20.0,0.0,1.0,0.0,0.0,0.0,1.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,2,Blue,jng,Flora,LGD Gaming,Olaf,2389,0,3,2,5,10,10,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.2512,0.5023,,,,,,,,,,,,,,,,,,,9401.0,236.1072,953.0431,856.1239,11.0,0.2763,20.0,0.5023,10.0,12136,6987.0,175.4793,12250.0,228.0,34.0,194.0,159.0,0.0,5.7262,3383.0,3913.0,81.0,3355.0,3916.0,81.0,28.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4998.0,5528.0,103.0,5273.0,6270.0,127.0,-275.0,-742.0,-24.0,1.0,0.0,0.0,0.0,0.0,0.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,3,Blue,mid,Uniboy,LGD Gaming,Orianna,2389,0,2,2,6,10,10,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.2512,0.5023,,,,,,,,,,,,,,,,,,,18893.0,474.4998,344.4286,288.6982,21.0,0.5274,13.0,0.3265,7.0,15475,10326.0,259.3386,14725.0,395.0,353.0,42.0,26.0,0.0,9.9205,3180.0,4464.0,86.0,3597.0,4973.0,93.0,-417.0,-509.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,5327.0,8222.0,155.0,5721.0,8349.0,160.0,-394.0,-127.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,4,Blue,bot,Kramer,LGD Gaming,Varus,2389,0,3,1,3,10,10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2512,0.5023,,,,,,,,,,,,,,,,,,,29636.0,744.3114,260.519,145.8686,24.0,0.6028,23.0,0.5776,10.0,15683,10534.0,264.5626,14450.0,401.0,389.0,12.0,12.0,0.0,10.0712,3165.0,3091.0,85.0,3258.0,3586.0,89.0,-93.0,-495.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5006.0,5647.0,145.0,5890.0,6460.0,155.0,-884.0,-813.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,5,Blue,sup,Chance,LGD Gaming,Rell,2389,0,1,3,6,10,10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2512,0.5023,,,,,,,,,,,,,,,,,,,2560.0,64.2947,392.0469,522.1683,74.0,1.8585,14.0,0.3516,24.0,7742,2593.0,65.1235,7400.0,41.0,41.0,0.0,0.0,0.0,1.0297,2084.0,2599.0,16.0,2086.0,2191.0,14.0,-2.0,408.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.0,3525.0,25.0,3169.0,3185.0,21.0,-121.0,340.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,6,Red,top,Xiaohu,Royal Never Give Up,Renekton,2389,1,2,3,5,10,10,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.2512,0.5023,,,,,,,,,,,,,,,,,,,13848.0,347.7941,1051.5195,1047.2499,14.0,0.3516,9.0,0.226,7.0,16615,11466.0,287.9699,15400.0,376.0,355.0,21.0,11.0,4.0,9.4433,3628.0,5047.0,99.0,3060.0,4982.0,77.0,568.0,65.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5574.0,7659.0,153.0,4965.0,8192.0,133.0,609.0,-533.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,7,Red,jng,Wei,Royal Never Give Up,Nidalee,2389,1,1,3,4,10,10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2512,0.5023,,,,,,,,,,,,,,,,,,,10001.0,251.1762,901.7078,468.5224,66.0,1.6576,47.0,1.1804,13.0,13301,8152.0,204.7384,13175.0,259.0,52.0,207.0,134.0,14.0,6.5048,3355.0,3916.0,81.0,3383.0,3913.0,81.0,-28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.0,6270.0,127.0,4998.0,5528.0,103.0,275.0,742.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0
7369-9975-1-1,Spring,0,2021-03-28 09:19:42,1,8,Red,mid,Cryin,Royal Never Give Up,Viktor,2389,1,3,0,6,10,10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2512,0.5023,,,,,,,,,,,,,,,,,,,28036.0,704.1272,226.4127,314.0896,18.0,0.4521,8.0,0.2009,7.0,17673,12524.0,314.5416,15275.0,379.0,330.0,49.0,38.0,0.0,9.5186,3597.0,4973.0,93.0,3180.0,4464.0,86.0,417.0,509.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5721.0,8349.0,160.0,5327.0,8222.0,155.0,394.0,127.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
